incident_id,project_id,employee_id,incident_type,severity,root_cause,status,reported_date,resolution_hours,sla_limit_hours,sla_breach,escalation_status,impacted_system,customer_impact,incident_priority
11214,512,1180,Database Failure,Medium,Human Error,In Progress,2025-06-18,36,24,Yes,Normal,HRMS,Low,P3
11215,501,1069,Backup Failure,High,Network Congestion,Escalated,2026-04-22,35,8,Yes,Escalated,CRM,Low,P2
11216,514,1068,Network Connectivity Issue,Medium,Human Error,Open,2025-10-28,17,24,No,Normal,HRMS,Medium,P3
11217,541,1043,Database Failure,Critical,Code Defect,In Progress,2026-02-10,18,4,Yes,Escalated,ERP,High,P1
11218,504,1072,Third-Party Vendor Outage,Critical,Cloud Region Failure,Escalated,2025-12-22,6,4,Yes,Escalated,HRMS,High,P1
11219,529,1176,API Failure,Medium,Capacity Overload,Open,2026-05-28,3,24,No,Normal,ERP,Medium,P3
11220,523,1135,Production Deployment Failure,Critical,Database Lock/Deadlock,Escalated,2025-09-14,27,4,Yes,Escalated,HRMS,Medium,P4
11221,518,1194,Cloud Service Outage,Medium,Server Resource Exhaustion,Escalated,2025-10-06,36,24,Yes,Normal,ERP,Medium,P3
11222,523,1139,ETL/Data Pipeline Failure,High,Code Defect,Escalated,2025-06-13,14,8,Yes,Escalated,Payment_Gateway,Medium,P2
11223,510,1132,Database Failure,Critical,Security Attack,Escalated,2025-08-12,59,4,Yes,Escalated,Analytics Platform,High,P1
11224,550,1134,ETL/Data Pipeline Failure,Medium,Failed Deployment,In Progress,2025-06-09,68,24,Yes,Normal,HRMS,Low,P3
11225,542,1188,Third-Party Vendor Outage,Critical,Server Resource Exhaustion,In Progress,2025-10-22,15,4,Yes,Escalated,Analytics Platform,High,P1
11226,530,1173,Server Performance Degradation,Low,Security Attack,Resolved,2025-10-13,33,48,No,Normal,CRM,Medium,P4
11227,501,1004,Database Failure,High,Server Resource Exhaustion,In Progress,2026-01-21,47,8,Yes,Escalated,Payment_Gateway,High,P2
11228,509,1017,ETL/Data Pipeline Failure,Critical,Human Error,In Progress,2025-10-31,33,4,Yes,Escalated,Analytics Platform,Low,P4
11229,523,1118,Network Connectivity Issue,Low,Code Defect,Resolved,2026-02-23,5,48,No,Normal,HRMS,Low,P4
11230,506,1166,Backup Failure,Medium,Server Resource Exhaustion,In Progress,2025-08-20,46,24,Yes,Normal,CRM,Low,P3
11231,550,1002,Security Incident,Medium,Expired Certificate,Escalated,2025-08-27,47,24,Yes,Normal,Payment_Gateway,Medium,P3
11232,505,1043,Application Outage,Critical,Security Attack,Escalated,2026-02-20,45,4,Yes,Escalated,Payment_Gateway,Low,P4
11233,511,1030,Third-Party Vendor Outage,Critical,Expired Certificate,Resolved,2026-05-27,2,4,No,Normal,ERP,Low,P4
11234,505,1100,Backup Failure,Low,Server Resource Exhaustion,In Progress,2026-01-20,52,48,Yes,Normal,Payment_Gateway,Low,P4
11235,532,1123,Authentication Failure,Medium,Expired Certificate,Resolved,2025-11-21,22,24,No,Normal,Payment_Gateway,Medium,P3
11236,505,1036,Backup Failure,Low,Network Congestion,Escalated,2025-12-19,62,48,Yes,Normal,Analytics Platform,High,P4
11237,507,1172,Production Deployment Failure,Critical,Database Lock/Deadlock,Escalated,2025-09-08,72,4,Yes,Escalated,Analytics Platform,High,P1
11238,512,1138,Production Deployment Failure,Medium,Capacity Overload,Escalated,2026-04-17,39,24,Yes,Normal,Analytics Platform,Medium,P3
11239,530,1104,ETL/Data Pipeline Failure,High,Database Lock/Deadlock,In Progress,2026-02-14,53,8,Yes,Escalated,Payment_Gateway,Medium,P2
11240,512,1095,Production Deployment Failure,High,Cloud Region Failure,Escalated,2025-10-20,61,8,Yes,Escalated,Analytics Platform,Medium,P2
11241,539,1018,Production Deployment Failure,Critical,Cloud Region Failure,Escalated,2026-05-22,22,4,Yes,Escalated,CRM,High,P1
11242,503,1063,Backup Failure,Low,Cloud Region Failure,Escalated,2026-02-25,59,48,Yes,Normal,Analytics Platform,Low,P4
11243,528,1157,Backup Failure,High,Network Congestion,In Progress,2025-12-16,19,8,Yes,Escalated,CRM,High,P2
11244,522,1053,API Failure,Low,Database Lock/Deadlock,Resolved,2025-08-03,35,48,No,Normal,HRMS,Medium,P4
11245,504,1142,Backup Failure,Low,Server Resource Exhaustion,Escalated,2025-12-16,70,48,Yes,Normal,CRM,Medium,P4
11246,509,1157,Network Connectivity Issue,High,Expired Certificate,Escalated,2026-04-27,56,8,Yes,Escalated,ERP,Medium,P2
11247,506,1149,Database Failure,Low,Failed Deployment,Escalated,2025-06-02,68,48,Yes,Normal,HRMS,Low,P4
11248,525,1061,Application Outage,High,Code Defect,In Progress,2025-10-10,30,8,Yes,Escalated,ERP,High,P2
11249,545,1085,Third-Party Vendor Outage,High,Network Congestion,Escalated,2025-10-12,69,8,Yes,Escalated,CRM,Low,P2
11250,538,1173,Cloud Service Outage,High,Server Resource Exhaustion,In Progress,2026-05-13,35,8,Yes,Escalated,HRMS,High,P2
11251,539,1137,Application Outage,Low,Code Defect,Open,2025-06-12,45,48,No,Normal,ERP,High,P4
11252,513,1081,Server Performance Degradation,Medium,Third-Party Service Failure,In Progress,2025-12-07,41,24,Yes,Normal,HRMS,Medium,P3
11253,535,1046,Database Failure,Critical,Third-Party Service Failure,In Progress,2025-06-05,32,4,Yes,Escalated,Analytics Platform,High,P1
11254,506,1169,Security Incident,High,Security Attack,In Progress,2026-04-16,70,8,Yes,Escalated,Analytics Platform,Low,P2
11255,505,1009,ETL/Data Pipeline Failure,Low,Human Error,Resolved,2025-06-08,48,48,No,Normal,ERP,High,P4
11256,550,1177,Application Outage,Critical,Server Resource Exhaustion,Escalated,2026-05-05,67,4,Yes,Escalated,CRM,High,P1
11257,523,1129,Authentication Failure,Medium,Human Error,Escalated,2025-11-13,59,24,Yes,Normal,CRM,Low,P3
11258,504,1130,Cloud Service Outage,Critical,Failed Deployment,Escalated,2025-08-29,8,4,Yes,Escalated,Payment_Gateway,High,P1
11259,526,1106,Application Outage,Critical,Expired Certificate,Escalated,2025-12-30,59,4,Yes,Escalated,Payment_Gateway,Medium,P4
11260,509,1056,Production Deployment Failure,High,Network Congestion,In Progress,2025-06-08,71,8,Yes,Escalated,HRMS,High,P2
11261,538,1157,API Failure,High,Configuration Error,In Progress,2025-06-12,21,8,Yes,Escalated,ERP,Medium,P2
11262,501,1077,Authentication Failure,Low,Code Defect,In Progress,2026-03-16,50,48,Yes,Normal,ERP,High,P4
11263,543,1009,API Failure,Low,Database Lock/Deadlock,Open,2025-08-05,7,48,No,Normal,ERP,Medium,P4
11264,507,1100,ETL/Data Pipeline Failure,Critical,Code Defect,Escalated,2025-08-19,16,4,Yes,Escalated,HRMS,High,P1
11265,531,1007,Production Deployment Failure,Medium,Cloud Region Failure,Resolved,2025-12-13,16,24,No,Normal,Analytics Platform,Medium,P3
11266,532,1187,Cloud Service Outage,Critical,Configuration Error,In Progress,2026-01-31,72,4,Yes,Escalated,ERP,Medium,P4
11267,534,1150,Application Outage,Medium,Network Congestion,Escalated,2025-08-16,48,24,Yes,Normal,ERP,Low,P3
11268,528,1039,Cloud Service Outage,Critical,Cloud Region Failure,In Progress,2026-03-25,13,4,Yes,Escalated,Analytics Platform,Medium,P4
11269,537,1199,Authentication Failure,Critical,Code Defect,In Progress,2025-11-23,15,4,Yes,Escalated,CRM,Medium,P4
11270,529,1036,ETL/Data Pipeline Failure,High,Code Defect,Escalated,2026-01-12,26,8,Yes,Escalated,ERP,High,P2
11271,534,1146,Server Performance Degradation,High,Security Attack,Escalated,2026-01-16,30,8,Yes,Escalated,ERP,Medium,P2
11272,534,1108,Backup Failure,Low,Security Attack,Escalated,2026-05-15,72,48,Yes,Normal,CRM,Low,P4
11273,522,1075,Server Performance Degradation,High,Database Lock/Deadlock,In Progress,2025-08-08,44,8,Yes,Escalated,Analytics Platform,High,P2
11274,520,1180,Application Outage,Critical,Security Attack,Escalated,2025-10-05,70,4,Yes,Escalated,CRM,Low,P4
11275,542,1105,Third-Party Vendor Outage,High,Server Resource Exhaustion,Escalated,2025-07-06,59,8,Yes,Escalated,CRM,Medium,P2
11276,549,1020,Server Performance Degradation,High,Database Lock/Deadlock,In Progress,2025-08-08,26,8,Yes,Escalated,ERP,High,P2
11277,524,1089,Third-Party Vendor Outage,High,Code Defect,In Progress,2025-12-10,26,8,Yes,Escalated,HRMS,Low,P2
11278,530,1030,Server Performance Degradation,Medium,Network Congestion,In Progress,2026-04-27,48,24,Yes,Normal,Analytics Platform,Medium,P3
11279,504,1111,Database Failure,Medium,Code Defect,Escalated,2026-02-14,26,24,Yes,Normal,CRM,Medium,P3
11280,536,1018,Cloud Service Outage,Critical,Database Lock/Deadlock,In Progress,2026-04-18,46,4,Yes,Escalated,Analytics Platform,Low,P4
11281,525,1130,Network Connectivity Issue,Low,Database Lock/Deadlock,Escalated,2025-09-24,60,48,Yes,Normal,Payment_Gateway,Medium,P4
11282,521,1045,Network Connectivity Issue,Medium,Expired Certificate,In Progress,2026-02-09,42,24,Yes,Normal,Payment_Gateway,Medium,P3
11283,537,1189,Security Incident,Low,Expired Certificate,Resolved,2026-04-06,48,48,No,Normal,HRMS,High,P4
11284,546,1015,Cloud Service Outage,Critical,Cloud Region Failure,Escalated,2026-01-07,52,4,Yes,Escalated,Analytics Platform,Low,P4
11285,529,1086,Authentication Failure,Medium,Security Attack,In Progress,2025-10-25,72,24,Yes,Normal,Payment_Gateway,High,P3
11286,524,1144,Backup Failure,High,Capacity Overload,Escalated,2025-11-16,38,8,Yes,Escalated,ERP,Low,P2
11287,512,1093,Network Connectivity Issue,High,Human Error,In Progress,2025-12-04,67,8,Yes,Escalated,ERP,Medium,P2
11288,540,1143,Database Failure,Low,Failed Deployment,Resolved,2026-04-09,30,48,No,Normal,CRM,Low,P4
11289,513,1048,Server Performance Degradation,Medium,Code Defect,In Progress,2025-09-25,67,24,Yes,Normal,HRMS,High,P3
11290,542,1131,Cloud Service Outage,Low,Database Lock/Deadlock,Escalated,2025-11-14,62,48,Yes,Normal,CRM,Medium,P4
11291,522,1134,API Failure,Low,Cloud Region Failure,Resolved,2025-11-28,8,48,No,Normal,ERP,High,P4
11292,539,1144,Backup Failure,High,Failed Deployment,Resolved,2025-07-22,7,8,No,Normal,CRM,Medium,P2
11293,508,1184,Authentication Failure,Low,Network Congestion,Open,2025-07-19,9,48,No,Normal,HRMS,High,P4
11294,531,1007,Backup Failure,Medium,Network Congestion,In Progress,2025-11-06,56,24,Yes,Normal,CRM,Medium,P3
11295,546,1155,Network Connectivity Issue,Critical,Database Lock/Deadlock,Escalated,2026-01-22,48,4,Yes,Escalated,Payment_Gateway,Medium,P4
11296,509,1080,Authentication Failure,Medium,Network Congestion,Escalated,2026-03-09,35,24,Yes,Normal,Analytics Platform,High,P3
11297,514,1098,Security Incident,Medium,Server Resource Exhaustion,Resolved,2025-07-28,13,24,No,Normal,Analytics Platform,High,P3
11298,550,1019,Security Incident,Critical,Cloud Region Failure,Escalated,2025-06-26,59,4,Yes,Escalated,Payment_Gateway,High,P1
11299,531,1196,Production Deployment Failure,Medium,Failed Deployment,Escalated,2025-08-05,71,24,Yes,Normal,CRM,Medium,P3
11300,507,1158,Database Failure,Low,Security Attack,Escalated,2025-10-09,53,48,Yes,Normal,HRMS,High,P4
11301,513,1105,Cloud Service Outage,High,Cloud Region Failure,Escalated,2026-04-07,50,8,Yes,Escalated,Payment_Gateway,Medium,P2
11302,522,1059,Authentication Failure,Low,Third-Party Service Failure,In Progress,2026-03-27,63,48,Yes,Normal,Payment_Gateway,High,P4
11303,514,1189,API Failure,Critical,Human Error,Escalated,2026-02-18,57,4,Yes,Escalated,Payment_Gateway,Low,P4
11304,522,1077,Application Outage,Critical,Network Congestion,Escalated,2025-10-12,43,4,Yes,Escalated,Analytics Platform,Low,P4
11305,547,1124,Database Failure,Medium,Network Congestion,Escalated,2025-07-09,41,24,Yes,Normal,Payment_Gateway,High,P3
11306,529,1003,Security Incident,Low,Capacity Overload,In Progress,2025-09-07,64,48,Yes,Normal,Analytics Platform,Low,P4
11307,540,1066,Third-Party Vendor Outage,Critical,Expired Certificate,In Progress,2025-10-24,52,4,Yes,Escalated,CRM,Low,P4
11308,515,1098,ETL/Data Pipeline Failure,Medium,Failed Deployment,Open,2025-12-22,1,24,No,Normal,ERP,Medium,P3
11309,521,1043,Backup Failure,Low,Configuration Error,Escalated,2026-05-16,69,48,Yes,Normal,HRMS,Low,P4
11310,510,1131,Production Deployment Failure,Low,Cloud Region Failure,Resolved,2025-08-31,19,48,No,Normal,CRM,Low,P4
11311,514,1087,Application Outage,Medium,Expired Certificate,Resolved,2025-12-07,6,24,No,Normal,Payment_Gateway,Medium,P3
11312,533,1117,Backup Failure,High,Cloud Region Failure,Escalated,2025-10-31,28,8,Yes,Escalated,Analytics Platform,Medium,P2
11313,541,1026,Third-Party Vendor Outage,Critical,Configuration Error,In Progress,2026-04-13,18,4,Yes,Escalated,CRM,Low,P4
11314,524,1073,Backup Failure,Medium,Human Error,Open,2026-05-07,22,24,No,Normal,HRMS,Low,P3
11315,513,1019,Cloud Service Outage,Medium,Network Congestion,In Progress,2025-11-11,50,24,Yes,Normal,CRM,High,P3
11316,530,1101,API Failure,Medium,Server Resource Exhaustion,Escalated,2025-07-08,71,24,Yes,Normal,CRM,Medium,P3
11317,524,1148,Production Deployment Failure,Low,Network Congestion,Open,2026-01-14,12,48,No,Normal,HRMS,High,P4
11318,539,1191,Database Failure,Low,Server Resource Exhaustion,Resolved,2026-01-19,25,48,No,Normal,Payment_Gateway,Low,P4
11319,502,1119,Cloud Service Outage,Low,Failed Deployment,Open,2025-07-23,42,48,No,Normal,CRM,Low,P4
11320,506,1046,ETL/Data Pipeline Failure,Medium,Expired Certificate,Resolved,2025-06-26,15,24,No,Normal,ERP,Low,P3
11321,541,1161,Third-Party Vendor Outage,Low,Server Resource Exhaustion,Resolved,2025-12-29,35,48,No,Normal,Payment_Gateway,Medium,P4
11322,519,1088,Application Outage,Critical,Capacity Overload,In Progress,2025-12-11,45,4,Yes,Escalated,ERP,High,P1
11323,508,1079,Network Connectivity Issue,Low,Human Error,Resolved,2026-04-26,42,48,No,Normal,CRM,Low,P4
11324,542,1166,Server Performance Degradation,High,Third-Party Service Failure,In Progress,2026-04-01,9,8,Yes,Escalated,HRMS,Low,P2
11325,516,1019,Production Deployment Failure,Low,Configuration Error,Escalated,2025-11-26,54,48,Yes,Normal,Payment_Gateway,Medium,P4
11326,509,1044,ETL/Data Pipeline Failure,Critical,Security Attack,In Progress,2026-01-11,45,4,Yes,Escalated,Analytics Platform,Low,P4
11327,525,1103,API Failure,High,Configuration Error,Escalated,2025-06-21,20,8,Yes,Escalated,CRM,Low,P2
11328,505,1162,Backup Failure,Critical,Expired Certificate,Escalated,2025-11-20,49,4,Yes,Escalated,ERP,Medium,P4
11329,532,1135,Server Performance Degradation,Low,Configuration Error,In Progress,2025-07-05,57,48,Yes,Normal,CRM,Medium,P4
11330,534,1106,Cloud Service Outage,Medium,Database Lock/Deadlock,Escalated,2025-10-04,35,24,Yes,Normal,Payment_Gateway,Medium,P3
11331,541,1025,Authentication Failure,Low,Network Congestion,In Progress,2026-03-22,54,48,Yes,Normal,Payment_Gateway,Low,P4
11332,505,1170,Database Failure,Low,Failed Deployment,Open,2025-07-07,36,48,No,Normal,CRM,Low,P4
11333,526,1009,Third-Party Vendor Outage,Critical,Database Lock/Deadlock,In Progress,2025-06-18,22,4,Yes,Escalated,Payment_Gateway,High,P1
11334,527,1106,ETL/Data Pipeline Failure,Low,Network Congestion,Open,2026-03-25,42,48,No,Normal,CRM,Low,P4
11335,510,1031,Network Connectivity Issue,Critical,Security Attack,In Progress,2025-07-05,10,4,Yes,Escalated,HRMS,Medium,P4
11336,509,1082,Third-Party Vendor Outage,Critical,Database Lock/Deadlock,Escalated,2025-06-12,42,4,Yes,Escalated,ERP,Medium,P4
11337,533,1144,Database Failure,Medium,Configuration Error,Resolved,2025-09-27,11,24,No,Normal,HRMS,Low,P3
11338,503,1023,Backup Failure,Critical,Server Resource Exhaustion,In Progress,2025-06-18,64,4,Yes,Escalated,CRM,High,P1
11339,548,1040,ETL/Data Pipeline Failure,Medium,Capacity Overload,Escalated,2025-11-01,29,24,Yes,Normal,CRM,Medium,P3
11340,505,1057,Third-Party Vendor Outage,Medium,Capacity Overload,Resolved,2025-06-13,18,24,No,Normal,Payment_Gateway,Low,P3
11341,538,1082,Server Performance Degradation,Low,Database Lock/Deadlock,Resolved,2025-07-14,4,48,No,Normal,HRMS,High,P4
11342,501,1104,Third-Party Vendor Outage,Critical,Code Defect,In Progress,2026-01-28,37,4,Yes,Escalated,Payment_Gateway,Low,P4
11343,508,1027,Network Connectivity Issue,Medium,Capacity Overload,Open,2025-09-20,8,24,No,Normal,CRM,High,P3
11344,545,1115,Authentication Failure,High,Failed Deployment,Resolved,2025-08-11,6,8,No,Normal,CRM,High,P2
11345,522,1131,API Failure,High,Database Lock/Deadlock,In Progress,2025-12-11,12,8,Yes,Escalated,CRM,High,P2
11346,544,1083,Server Performance Degradation,Medium,Third-Party Service Failure,In Progress,2025-06-03,29,24,Yes,Normal,ERP,High,P3
11347,531,1157,API Failure,Low,Human Error,Escalated,2026-05-28,58,48,Yes,Normal,ERP,Low,P4
11348,501,1093,ETL/Data Pipeline Failure,Critical,Database Lock/Deadlock,In Progress,2025-09-18,56,4,Yes,Escalated,ERP,Medium,P4
11349,517,1012,Cloud Service Outage,Medium,Third-Party Service Failure,In Progress,2026-02-25,32,24,Yes,Normal,Analytics Platform,Medium,P3
11350,520,1174,ETL/Data Pipeline Failure,Critical,Network Congestion,Escalated,2026-05-13,41,4,Yes,Escalated,ERP,Medium,P4
11351,503,1025,Server Performance Degradation,High,Failed Deployment,In Progress,2025-08-08,63,8,Yes,Escalated,HRMS,Low,P2
11352,502,1168,API Failure,High,Security Attack,In Progress,2026-03-20,14,8,Yes,Escalated,Payment_Gateway,High,P2
11353,527,1001,Application Outage,Medium,Database Lock/Deadlock,In Progress,2026-01-12,57,24,Yes,Normal,CRM,High,P3
11354,539,1051,Authentication Failure,Low,Configuration Error,Resolved,2025-08-03,21,48,No,Normal,CRM,High,P4
11355,549,1134,Server Performance Degradation,Medium,Code Defect,Open,2026-05-24,7,24,No,Normal,CRM,Low,P3
11356,505,1076,API Failure,High,Human Error,Resolved,2025-08-06,8,8,No,Normal,CRM,Medium,P2
11357,541,1121,Security Incident,Critical,Network Congestion,In Progress,2025-10-08,59,4,Yes,Escalated,CRM,High,P1
11358,511,1079,Application Outage,Critical,Database Lock/Deadlock,In Progress,2026-01-02,50,4,Yes,Escalated,HRMS,Low,P4
11359,520,1088,Backup Failure,Medium,Third-Party Service Failure,Open,2025-11-29,21,24,No,Normal,CRM,High,P3
11360,541,1123,Authentication Failure,Medium,Capacity Overload,In Progress,2025-12-09,37,24,Yes,Normal,Payment_Gateway,Medium,P3
11361,535,1028,Cloud Service Outage,Critical,Code Defect,In Progress,2025-11-14,16,4,Yes,Escalated,Analytics Platform,Low,P4
11362,538,1072,Third-Party Vendor Outage,Medium,Third-Party Service Failure,Open,2025-09-08,1,24,No,Normal,ERP,Medium,P3
11363,511,1154,API Failure,Low,Database Lock/Deadlock,Open,2026-03-05,9,48,No,Normal,ERP,Medium,P4
11364,539,1040,Authentication Failure,Medium,Human Error,In Progress,2025-10-01,36,24,Yes,Normal,Payment_Gateway,High,P3
11365,520,1065,Backup Failure,High,Expired Certificate,Open,2026-04-15,4,8,No,Normal,HRMS,Low,P2
11366,525,1042,Third-Party Vendor Outage,Low,Capacity Overload,In Progress,2025-10-07,72,48,Yes,Normal,Analytics Platform,High,P4
11367,507,1014,Database Failure,Critical,Failed Deployment,In Progress,2026-05-25,71,4,Yes,Escalated,ERP,Medium,P4
11368,514,1088,Application Outage,High,Expired Certificate,In Progress,2026-04-20,66,8,Yes,Escalated,ERP,High,P2
11369,540,1174,Database Failure,High,Configuration Error,Open,2026-05-05,2,8,No,Normal,ERP,High,P2
11370,544,1058,Third-Party Vendor Outage,Medium,Third-Party Service Failure,Escalated,2026-01-19,61,24,Yes,Normal,Analytics Platform,Low,P3
11371,541,1068,Security Incident,High,Network Congestion,In Progress,2026-05-20,38,8,Yes,Escalated,ERP,Low,P2
11372,523,1147,Security Incident,Low,Server Resource Exhaustion,Resolved,2026-04-10,20,48,No,Normal,ERP,High,P4
11373,529,1020,Server Performance Degradation,Medium,Failed Deployment,In Progress,2025-12-15,27,24,Yes,Normal,Payment_Gateway,Low,P3
11374,518,1022,Network Connectivity Issue,High,Security Attack,Escalated,2026-04-16,27,8,Yes,Escalated,CRM,Medium,P2
11375,529,1048,Application Outage,Medium,Server Resource Exhaustion,Resolved,2026-01-03,15,24,No,Normal,Analytics Platform,Medium,P3
11376,513,1179,Server Performance Degradation,Medium,Configuration Error,In Progress,2025-11-20,54,24,Yes,Normal,ERP,High,P3
