task_id,project_id,employee_id,task_name,priority,status,estimated_hours,actual_hours,start_date,due_date,completion_date,delay_days,sla_breach,dependency_reason,task_complexity,risk_level,min_completion_time,max_completion_time,avg_completion_time
18413,528,0,Task_18413,High,Not Started,21,58,2025-06-05,2025-08-27,2025-08-27,0,No,N/A,Easy,Medium,16,74,45.0
18414,521,1064,Task_18414,High,Pending,106,109,2025-12-02,2026-01-22,2026-01-22,0,No,Pending Approval,Easy,Low,102,114,108.0
18415,525,1182,Task_18415,High,Completed,55,89,2025-06-25,2025-09-12,2025-09-20,8,Yes,N/A,Easy,High,52,102,77.0
18416,547,0,Task_18416,Medium,Not Started,84,116,2024-07-13,2024-08-27,2024-08-27,0,No,N/A,Easy,High,79,125,102.0
18417,538,1079,Task_18417,Medium,Ready for Review,108,144,2025-04-16,2025-06-14,2025-06-14,0,No,N/A,Complex,High,106,149,127.5
18418,531,1123,Task_18418,Medium,Pending,27,64,2025-09-08,2025-10-26,2025-10-26,0,No,Waiting for Client Input,Complex,High,22,76,49.0
18419,516,1086,Task_18419,Medium,Delayed,48,80,2025-04-07,2025-04-22,2025-04-22,0,No,Waiting for Client Input,Complex,High,46,97,71.5
18420,519,1107,Task_18420,Low,Pending,85,94,2026-01-02,2026-02-23,2026-02-23,0,No,Dependency on External Team,Medium,Medium,82,114,98.0
18421,519,1082,Task_18421,Medium,Completed,56,63,2025-09-22,2025-12-04,2025-12-11,7,No,N/A,Complex,High,54,72,63.0
18422,537,1008,Task_18422,Critical,Ready for Review,25,48,2025-02-04,2025-02-13,2025-02-13,0,No,N/A,Medium,Low,20,63,41.5
18423,528,1037,Task_18423,High,Delayed,73,101,2025-10-14,2025-11-07,2025-11-07,0,No,Awaiting Manager Decision,Complex,High,71,120,95.5
18424,534,1097,Task_18424,High,Review Completed,15,39,2025-09-23,2025-12-10,2025-12-17,7,No,N/A,Easy,High,14,45,29.5
18425,520,1028,Task_18425,Medium,In Progress,65,97,2025-12-25,2026-01-19,2026-01-19,0,No,N/A,Complex,High,60,109,84.5
18426,544,1191,Task_18426,Medium,Review Completed,37,48,2026-04-03,2026-05-23,2026-05-29,6,No,N/A,Medium,Low,33,58,45.5
18427,510,1097,Task_18427,Low,Pending,77,93,2024-06-07,2024-08-15,2024-08-15,0,No,Dependency on External Team,Complex,Medium,72,100,86.0
18428,532,1096,Task_18428,Low,Completed,56,84,2025-06-17,2025-08-19,2025-08-16,-3,No,N/A,Medium,Low,51,102,76.5
18429,520,1118,Task_18429,Critical,Pending,50,51,2026-02-19,2026-03-11,2026-03-11,0,No,Dependency on External Team,Easy,High,48,65,56.5
18430,548,1113,Task_18430,Low,Pending,20,16,2026-04-04,2026-07-01,2026-07-01,0,No,Waiting for Client Input,Easy,Low,19,27,23.0
18431,509,1169,Task_18431,Critical,Ready for Review,119,156,2024-11-22,2025-01-26,2025-01-26,0,No,N/A,Complex,Low,116,164,140.0
18432,515,1101,Task_18432,Medium,Delayed,26,38,2024-12-10,2025-03-04,2025-03-04,0,No,Dependency on External Team,Medium,Low,21,58,39.5
18433,503,1173,Task_18433,Medium,Pending,28,61,2024-11-18,2025-01-26,2025-01-26,0,No,Dependency on External Team,Complex,Low,25,77,51.0
18434,526,1193,Task_18434,Low,Ready for Review,90,91,2025-12-11,2026-02-13,2026-02-13,0,No,N/A,Easy,High,88,111,99.5
18435,514,1030,Task_18435,Medium,Delayed,75,105,2026-04-03,2026-06-10,2026-06-10,0,No,Pending Approval,Complex,High,74,125,99.5
18436,501,1104,Task_18436,High,In Progress,65,98,2025-09-07,2025-10-30,2025-10-30,0,No,N/A,Complex,Medium,61,111,86.0
18437,540,1074,Task_18437,Medium,Delayed,41,41,2024-07-08,2024-09-08,2024-09-08,0,No,Pending Approval,Easy,Medium,39,50,44.5
18438,518,1045,Task_18438,High,Completed,100,130,2024-09-19,2024-09-27,2024-10-01,4,No,N/A,Easy,Medium,98,149,123.5
18439,544,1131,Task_18439,High,Completed,56,75,2026-03-09,2026-05-26,2026-05-22,-4,No,N/A,Complex,Low,54,95,74.5
18440,509,1075,Task_18440,Low,Completed,16,32,2025-05-17,2025-05-24,2025-05-19,-5,No,N/A,Medium,Low,13,38,25.5
18441,514,1162,Task_18441,Critical,Delayed,100,139,2024-08-10,2024-09-20,2024-09-20,0,No,Dependency on External Team,Easy,Medium,99,150,124.5
18442,539,0,Task_18442,High,Not Started,32,68,2024-06-05,2024-07-29,2024-07-29,0,No,N/A,Complex,High,27,78,52.5
18443,511,1166,Task_18443,High,Pending,64,63,2025-08-15,2025-10-19,2025-10-19,0,No,Dependency on External Team,Easy,High,63,79,71.0
18444,509,1167,Task_18444,Medium,Delayed,100,106,2025-02-18,2025-04-28,2025-04-28,0,No,Infrastructure Issue,Easy,Low,99,112,105.5
18445,542,1193,Task_18445,Medium,Review Completed,21,29,2025-03-09,2025-05-30,2025-06-07,8,Yes,N/A,Easy,Low,16,39,27.5
18446,533,1175,Task_18446,Low,Delayed,101,124,2024-07-24,2024-09-02,2024-09-02,0,No,Vendor Delay,Easy,Low,98,139,118.5
18447,542,1108,Task_18447,Critical,Review Completed,97,134,2026-05-16,2026-05-21,2026-05-25,4,No,N/A,Easy,Medium,92,152,122.0
18448,519,1104,Task_18448,Low,Pending,46,82,2024-05-31,2024-08-29,2024-08-29,0,No,Pending Approval,Medium,Medium,45,101,73.0
18449,515,0,Task_18449,Medium,Not Started,92,110,2025-07-16,2025-10-02,2025-10-02,0,No,N/A,Easy,Low,87,119,103.0
18450,540,1141,Task_18450,Critical,In Progress,84,111,2025-01-10,2025-02-24,2025-02-24,0,No,N/A,Complex,High,83,118,100.5
18451,523,1001,Task_18451,Critical,Completed,44,47,2024-11-14,2024-12-14,2024-12-06,-8,No,N/A,Easy,Medium,43,57,50.0
18452,518,1116,Task_18452,High,Completed,75,108,2025-09-29,2025-11-08,2025-11-10,2,No,N/A,Medium,High,71,128,99.5
18453,502,1088,Task_18453,Medium,Ready for Review,56,79,2026-03-01,2026-04-15,2026-04-15,0,No,N/A,Medium,Low,55,92,73.5
18454,533,1071,Task_18454,Low,Ready for Review,28,63,2024-08-16,2024-09-30,2024-09-30,0,No,N/A,Easy,Medium,27,79,53.0
18455,517,1147,Task_18455,Critical,Ready for Review,67,106,2026-02-28,2026-04-21,2026-04-21,0,No,N/A,Medium,Low,66,120,93.0
18456,522,1044,Task_18456,Medium,Ready for Review,48,84,2025-11-14,2025-12-08,2025-12-08,0,No,N/A,Complex,Low,46,89,67.5
18457,511,1001,Task_18457,High,Review Completed,82,107,2025-01-17,2025-04-14,2025-04-13,-1,No,N/A,Medium,High,77,112,94.5
18458,541,1178,Task_18458,Medium,Review Completed,80,103,2025-10-28,2026-01-26,2026-01-22,-4,No,N/A,Easy,Low,78,119,98.5
18459,539,1141,Task_18459,Critical,Delayed,68,88,2024-12-27,2025-01-12,2025-01-12,0,No,Waiting for Client Input,Easy,Low,67,107,87.0
18460,528,1133,Task_18460,High,In Progress,64,100,2025-01-19,2025-04-17,2025-04-17,0,No,N/A,Complex,High,61,112,86.5
18461,536,1020,Task_18461,Critical,Delayed,116,148,2026-02-17,2026-05-03,2026-05-03,0,No,Dependency on External Team,Easy,Low,112,156,134.0
18462,526,1134,Task_18462,High,Ready for Review,81,110,2026-04-25,2026-05-21,2026-05-21,0,No,N/A,Easy,High,79,126,102.5
18463,502,1027,Task_18463,Critical,Ready for Review,109,146,2024-06-14,2024-09-01,2024-09-01,0,No,N/A,Medium,Medium,107,159,133.0
18464,533,1013,Task_18464,Low,In Progress,114,143,2024-10-14,2024-10-19,2024-10-19,0,No,N/A,Easy,High,111,148,129.5
18465,509,1198,Task_18465,Low,Review Completed,118,144,2025-05-27,2025-07-06,2025-07-09,3,No,N/A,Easy,Low,117,150,133.5
18466,527,1112,Task_18466,High,Ready for Review,40,75,2025-08-05,2025-08-25,2025-08-25,0,No,N/A,Complex,Medium,39,80,59.5
18467,545,1117,Task_18467,Low,Ready for Review,87,123,2025-10-02,2025-10-31,2025-10-31,0,No,N/A,Easy,Medium,82,135,108.5
18468,507,0,Task_18468,Critical,Not Started,111,124,2025-10-17,2025-12-23,2025-12-23,0,No,N/A,Medium,High,107,141,124.0
18469,506,1111,Task_18469,Low,Ready for Review,116,132,2025-03-29,2025-06-20,2025-06-20,0,No,N/A,Medium,Medium,115,137,126.0
18470,529,1147,Task_18470,High,In Progress,93,94,2025-02-24,2025-04-28,2025-04-28,0,No,N/A,Easy,High,91,99,95.0
18471,550,0,Task_18471,Low,Not Started,18,25,2025-08-26,2025-11-03,2025-11-03,0,No,N/A,Complex,Low,14,40,27.0
18472,541,0,Task_18472,High,Not Started,10,31,2025-06-29,2025-07-17,2025-07-17,0,No,N/A,Complex,Medium,6,43,24.5
18473,540,1159,Task_18473,Low,Pending,72,74,2025-03-14,2025-05-19,2025-05-19,0,No,Infrastructure Issue,Medium,Medium,68,84,76.0
18474,506,1016,Task_18474,Medium,Ready for Review,113,132,2025-02-21,2025-03-20,2025-03-20,0,No,N/A,Medium,Medium,110,147,128.5
18475,540,1117,Task_18475,Medium,Ready for Review,106,131,2025-04-25,2025-05-17,2025-05-17,0,No,N/A,Medium,Low,101,136,118.5
18476,523,1148,Task_18476,Critical,Ready for Review,114,136,2025-10-07,2025-10-25,2025-10-25,0,No,N/A,Complex,Medium,110,147,128.5
18477,507,0,Task_18477,Critical,Not Started,49,79,2025-04-29,2025-05-19,2025-05-19,0,No,N/A,Easy,High,48,89,68.5
18478,518,1102,Task_18478,Low,In Progress,101,121,2026-02-02,2026-03-24,2026-03-24,0,No,N/A,Complex,High,97,138,117.5
18479,524,1012,Task_18479,High,Completed,27,53,2025-03-11,2025-04-07,2025-04-03,-4,No,N/A,Easy,Medium,23,69,46.0
18480,531,1121,Task_18480,Medium,Ready for Review,81,119,2026-01-19,2026-01-31,2026-01-31,0,No,N/A,Medium,High,80,134,107.0
18481,532,0,Task_18481,High,Not Started,47,76,2025-07-12,2025-09-04,2025-09-04,0,No,N/A,Complex,High,42,87,64.5
18482,532,1147,Task_18482,Critical,In Progress,102,132,2025-07-31,2025-09-08,2025-09-08,0,No,N/A,Medium,Medium,98,140,119.0
18483,506,1165,Task_18483,Medium,Delayed,46,60,2025-01-09,2025-02-16,2025-02-16,0,No,Dependency on External Team,Complex,Low,45,72,58.5
18484,510,0,Task_18484,High,Not Started,43,78,2026-01-30,2026-04-10,2026-04-10,0,No,N/A,Easy,Medium,38,86,62.0
18485,544,1033,Task_18485,Critical,Ready for Review,52,79,2025-07-31,2025-10-16,2025-10-16,0,No,N/A,Medium,Medium,51,95,73.0
18486,535,1174,Task_18486,Low,Ready for Review,29,54,2024-12-20,2025-01-21,2025-01-21,0,No,N/A,Medium,Low,25,64,44.5
18487,538,1130,Task_18487,High,Review Completed,35,68,2025-05-14,2025-06-22,2025-06-17,-5,No,N/A,Easy,Medium,32,76,54.0
18488,504,1151,Task_18488,Critical,Delayed,11,30,2026-02-24,2026-03-03,2026-03-03,0,No,Infrastructure Issue,Medium,Low,7,35,21.0
18489,533,1008,Task_18489,Low,Ready for Review,26,56,2025-05-26,2025-06-27,2025-06-27,0,No,N/A,Complex,High,24,62,43.0
18490,514,1121,Task_18490,High,In Progress,39,67,2026-04-08,2026-05-24,2026-05-24,0,No,N/A,Medium,Low,37,77,57.0
18491,546,1037,Task_18491,High,Completed,61,99,2024-08-01,2024-10-08,2024-10-03,-5,No,N/A,Medium,Low,60,109,84.5
18492,529,1093,Task_18492,Critical,Completed,72,81,2024-07-11,2024-07-31,2024-08-05,5,No,N/A,Easy,High,69,93,81.0
18493,550,1138,Task_18493,Low,Review Completed,58,94,2024-10-09,2024-12-29,2024-12-20,-9,No,N/A,Complex,Medium,56,111,83.5
18494,547,1158,Task_18494,Medium,In Progress,62,91,2024-10-12,2024-11-07,2024-11-07,0,No,N/A,Medium,High,60,102,81.0
18495,538,0,Task_18495,Low,Not Started,53,76,2024-08-27,2024-09-14,2024-09-14,0,No,N/A,Easy,High,49,87,68.0
18496,541,1008,Task_18496,High,In Progress,57,76,2025-11-17,2025-12-31,2025-12-31,0,No,N/A,Complex,High,54,83,68.5
18497,538,1141,Task_18497,High,Review Completed,97,123,2026-02-21,2026-04-06,2026-04-12,6,No,N/A,Complex,High,95,142,118.5
18498,544,1054,Task_18498,Medium,Pending,97,104,2025-08-04,2025-08-21,2025-08-21,0,No,Awaiting Manager Decision,Easy,Medium,95,109,102.0
18499,516,1126,Task_18499,Critical,Pending,114,149,2024-08-23,2024-09-16,2024-09-16,0,No,Waiting for Client Input,Easy,High,109,160,134.5
18500,512,1180,Task_18500,Medium,Review Completed,28,55,2025-11-26,2026-01-30,2026-02-07,8,Yes,N/A,Easy,Low,25,75,50.0
18501,538,1004,Task_18501,Critical,Completed,74,77,2025-04-06,2025-04-18,2025-04-17,-1,No,N/A,Easy,Low,69,85,77.0
18502,528,1064,Task_18502,Low,In Progress,32,62,2025-11-20,2026-02-03,2026-02-03,0,No,N/A,Easy,Medium,29,82,55.5
18503,539,1192,Task_18503,High,Delayed,107,128,2026-03-06,2026-05-10,2026-05-10,0,No,Waiting for Client Input,Easy,High,102,146,124.0
18504,516,1168,Task_18504,Low,Review Completed,119,159,2026-01-07,2026-01-13,2026-01-08,-5,No,N/A,Easy,Low,115,177,146.0
18505,529,1173,Task_18505,Critical,Pending,102,110,2025-04-23,2025-07-09,2025-07-09,0,No,Vendor Delay,Medium,Low,97,128,112.5
18506,537,1006,Task_18506,Medium,Delayed,18,26,2024-10-06,2024-12-08,2024-12-08,0,No,Dependency on External Team,Complex,High,17,36,26.5
18507,543,1019,Task_18507,High,Pending,66,83,2026-02-02,2026-05-03,2026-05-03,0,No,Infrastructure Issue,Easy,High,62,94,78.0
18508,509,1045,Task_18508,Low,Delayed,98,93,2025-11-28,2026-01-07,2026-01-07,0,No,Infrastructure Issue,Complex,Low,96,98,97.0
18509,544,1148,Task_18509,High,Ready for Review,13,36,2024-09-11,2024-10-21,2024-10-21,0,No,N/A,Easy,High,8,46,27.0
18510,514,1165,Task_18510,Critical,In Progress,55,76,2025-02-24,2025-04-29,2025-04-29,0,No,N/A,Complex,High,53,81,67.0
18511,542,0,Task_18511,Medium,Not Started,85,81,2024-08-30,2024-09-17,2024-09-17,0,No,N/A,Complex,Medium,82,101,91.5
18512,530,1036,Task_18512,Low,Pending,32,38,2024-09-17,2024-09-28,2024-09-28,0,No,Awaiting Manager Decision,Complex,Low,27,54,40.5
18513,524,1027,Task_18513,Medium,Pending,111,110,2026-04-23,2026-06-26,2026-06-26,0,No,Dependency on External Team,Easy,Low,106,128,117.0
18514,527,1138,Task_18514,Low,Review Completed,71,81,2024-10-04,2024-11-30,2024-11-28,-2,No,N/A,Medium,Low,69,94,81.5
18515,538,1092,Task_18515,Low,In Progress,76,82,2025-10-02,2025-12-28,2025-12-28,0,No,N/A,Easy,Medium,75,91,83.0
18516,526,1196,Task_18516,Critical,Pending,57,58,2024-07-08,2024-08-28,2024-08-28,0,No,Waiting for Client Input,Medium,Low,53,71,62.0
18517,519,1172,Task_18517,High,In Progress,36,74,2026-02-28,2026-04-29,2026-04-29,0,No,N/A,Medium,High,32,92,62.0
18518,543,1169,Task_18518,Medium,Delayed,47,82,2026-02-16,2026-04-17,2026-04-17,0,No,Dependency on External Team,Medium,Low,46,93,69.5
18519,533,1099,Task_18519,Medium,Ready for Review,109,148,2026-01-11,2026-01-22,2026-01-22,0,No,N/A,Medium,Medium,108,163,135.5
18520,540,1010,Task_18520,Critical,Ready for Review,112,132,2025-01-25,2025-02-03,2025-02-03,0,No,N/A,Medium,High,110,138,124.0
18521,527,1088,Task_18521,Medium,Delayed,87,124,2025-02-18,2025-03-20,2025-03-20,0,No,Vendor Delay,Easy,Low,82,142,112.0
18522,508,1160,Task_18522,Medium,Delayed,87,98,2026-01-18,2026-04-14,2026-04-14,0,No,Dependency on External Team,Complex,Medium,83,115,99.0
18523,539,1064,Task_18523,Critical,In Progress,84,110,2026-01-06,2026-01-19,2026-01-19,0,No,N/A,Easy,Low,82,122,102.0
18524,539,1031,Task_18524,Low,Review Completed,38,61,2024-10-19,2025-01-17,2025-01-21,4,No,N/A,Complex,High,37,78,57.5
18525,535,1122,Task_18525,Low,Completed,103,101,2026-05-28,2026-08-23,2026-08-15,-8,No,N/A,Medium,Medium,98,120,109.0
18526,537,1150,Task_18526,High,Pending,35,47,2025-07-27,2025-10-23,2025-10-23,0,No,Waiting for Client Input,Medium,Medium,34,62,48.0
18527,511,1174,Task_18527,Critical,Completed,43,46,2026-02-06,2026-04-09,2026-04-07,-2,No,N/A,Complex,Medium,41,52,46.5
18528,530,1163,Task_18528,Critical,In Progress,25,49,2025-02-04,2025-05-05,2025-05-05,0,No,N/A,Medium,Medium,24,60,42.0
18529,536,1079,Task_18529,High,Completed,63,86,2025-08-16,2025-09-04,2025-09-02,-2,No,N/A,Complex,High,61,104,82.5
18530,506,1097,Task_18530,Low,In Progress,69,84,2025-03-29,2025-06-18,2025-06-18,0,No,N/A,Easy,Low,68,104,86.0
18531,534,1028,Task_18531,Low,Ready for Review,81,86,2024-06-04,2024-08-19,2024-08-19,0,No,N/A,Easy,Medium,80,103,91.5
18532,517,1061,Task_18532,Medium,In Progress,47,46,2024-08-13,2024-09-01,2024-09-01,0,No,N/A,Easy,Low,46,56,51.0
18533,509,1145,Task_18533,Medium,In Progress,19,40,2025-08-08,2025-08-16,2025-08-16,0,No,N/A,Complex,High,14,49,31.5
18534,501,1118,Task_18534,Critical,In Progress,104,137,2025-03-05,2025-05-28,2025-05-28,0,No,N/A,Easy,Low,100,147,123.5
18535,513,1145,Task_18535,Medium,In Progress,38,75,2026-02-26,2026-03-09,2026-03-09,0,No,N/A,Easy,High,37,84,60.5
18536,511,1083,Task_18536,Medium,Pending,25,29,2026-03-17,2026-04-25,2026-04-25,0,No,Waiting for Client Input,Easy,Medium,24,46,35.0
18537,531,0,Task_18537,Critical,Not Started,48,76,2024-06-25,2024-08-20,2024-08-20,0,No,N/A,Medium,High,47,81,64.0
18538,533,1132,Task_18538,Medium,Pending,104,109,2026-01-18,2026-02-24,2026-02-24,0,No,Infrastructure Issue,Complex,Low,100,114,107.0
18539,512,1189,Task_18539,High,Completed,69,89,2025-03-19,2025-06-06,2025-06-15,9,Yes,N/A,Medium,Low,64,94,79.0
18540,512,1143,Task_18540,Critical,Pending,12,47,2025-09-26,2025-10-22,2025-10-22,0,No,Infrastructure Issue,Complex,Low,7,56,31.5
18541,540,1175,Task_18541,Critical,Completed,72,77,2025-12-23,2026-02-08,2026-02-04,-4,No,N/A,Medium,Medium,67,88,77.5
18542,518,1114,Task_18542,Low,In Progress,16,15,2024-07-16,2024-08-13,2024-08-13,0,No,N/A,Complex,Medium,12,28,20.0
18543,513,1075,Task_18543,Low,Review Completed,28,64,2026-05-22,2026-05-28,2026-05-31,3,No,N/A,Easy,Medium,25,76,50.5
18544,549,1062,Task_18544,Critical,Delayed,108,137,2025-10-31,2025-11-27,2025-11-27,0,No,Infrastructure Issue,Complex,Medium,103,143,123.0
18545,520,1199,Task_18545,High,Completed,53,76,2026-01-22,2026-02-26,2026-02-24,-2,No,N/A,Easy,Low,48,91,69.5
18546,515,1035,Task_18546,Medium,Completed,65,84,2024-11-15,2024-11-29,2024-12-02,3,No,N/A,Easy,Low,63,100,81.5
18547,544,1197,Task_18547,Medium,Pending,80,79,2024-09-21,2024-12-11,2024-12-11,0,No,Vendor Delay,Complex,High,76,90,83.0
18548,520,1158,Task_18548,Medium,Ready for Review,52,56,2025-12-14,2025-12-20,2025-12-20,0,No,N/A,Medium,Low,49,72,60.5
18549,523,1016,Task_18549,Critical,Pending,31,52,2026-01-14,2026-03-22,2026-03-22,0,No,Pending Approval,Medium,High,26,57,41.5
18550,516,0,Task_18550,Medium,Not Started,25,60,2025-05-05,2025-07-19,2025-07-19,0,No,N/A,Complex,High,21,77,49.0
18551,522,1157,Task_18551,Low,Completed,47,87,2025-09-02,2025-09-12,2025-09-02,-10,No,N/A,Complex,Low,45,96,70.5
18552,550,1112,Task_18552,Low,Pending,68,98,2024-12-07,2025-02-21,2025-02-21,0,No,Infrastructure Issue,Easy,Medium,63,114,88.5
18553,521,1001,Task_18553,Medium,Pending,72,68,2026-01-26,2026-02-20,2026-02-20,0,No,Infrastructure Issue,Complex,Low,70,73,71.5
18554,504,0,Task_18554,Low,Not Started,11,48,2024-12-29,2025-01-07,2025-01-07,0,No,N/A,Easy,Low,9,53,31.0
18555,504,1013,Task_18555,Medium,Delayed,82,88,2024-06-03,2024-08-18,2024-08-18,0,No,Pending Approval,Complex,High,81,93,87.0
18556,507,1131,Task_18556,Critical,Review Completed,52,54,2024-07-30,2024-09-10,2024-09-03,-7,No,N/A,Medium,Medium,48,64,56.0
18557,506,0,Task_18557,High,Not Started,113,133,2025-06-11,2025-07-08,2025-07-08,0,No,N/A,Complex,Medium,110,142,126.0
18558,533,1057,Task_18558,High,Ready for Review,71,69,2026-01-03,2026-03-22,2026-03-22,0,No,N/A,Complex,Medium,67,76,71.5
18559,546,1045,Task_18559,Medium,In Progress,105,103,2024-10-20,2024-12-10,2024-12-10,0,No,N/A,Complex,High,100,114,107.0
18560,505,1121,Task_18560,High,In Progress,99,117,2025-04-06,2025-06-17,2025-06-17,0,No,N/A,Medium,High,95,132,113.5
18561,512,1055,Task_18561,High,Review Completed,43,47,2026-03-07,2026-04-18,2026-04-20,2,No,N/A,Medium,Low,39,53,46.0
18562,533,1066,Task_18562,Low,Delayed,44,48,2025-04-20,2025-05-18,2025-05-18,0,No,Waiting for Client Input,Easy,High,39,53,46.0
18563,507,1058,Task_18563,Low,Ready for Review,15,14,2024-06-21,2024-08-20,2024-08-20,0,No,N/A,Complex,Medium,14,33,23.5
18564,503,1167,Task_18564,Medium,Review Completed,42,52,2024-06-24,2024-06-30,2024-06-25,-5,No,N/A,Medium,Low,39,60,49.5
18565,501,1181,Task_18565,Critical,Delayed,57,69,2024-06-15,2024-07-12,2024-07-12,0,No,Pending Approval,Medium,Low,55,85,70.0
18566,536,1031,Task_18566,Low,Ready for Review,107,109,2025-12-09,2026-01-13,2026-01-13,0,No,N/A,Medium,Low,104,119,111.5
18567,529,1072,Task_18567,High,Pending,103,113,2024-06-27,2024-09-12,2024-09-12,0,No,Vendor Delay,Easy,Medium,98,118,108.0
18568,546,1168,Task_18568,Critical,Delayed,91,123,2026-01-14,2026-04-01,2026-04-01,0,No,Waiting for Client Input,Easy,High,88,138,113.0
18569,525,1124,Task_18569,Critical,Pending,80,94,2025-09-02,2025-11-28,2025-11-28,0,No,Waiting for Client Input,Easy,High,75,102,88.5
18570,525,1048,Task_18570,Medium,Delayed,24,64,2024-08-14,2024-09-13,2024-09-13,0,No,Infrastructure Issue,Complex,Medium,22,77,49.5
18571,537,1031,Task_18571,Medium,Pending,20,44,2024-12-05,2025-03-05,2025-03-05,0,No,Vendor Delay,Easy,High,18,59,38.5
18572,518,1079,Task_18572,Critical,Ready for Review,102,98,2026-04-27,2026-06-13,2026-06-13,0,No,N/A,Easy,High,99,111,105.0
18573,536,1023,Task_18573,Medium,In Progress,33,56,2025-09-04,2025-09-11,2025-09-11,0,No,N/A,Medium,High,32,73,52.5
18574,507,1108,Task_18574,Critical,Completed,117,114,2025-10-28,2026-01-12,2026-01-11,-1,No,N/A,Easy,High,114,134,124.0
18575,539,1127,Task_18575,Critical,Review Completed,75,107,2025-03-07,2025-05-18,2025-05-26,8,Yes,N/A,Medium,Medium,71,117,94.0
18576,513,1060,Task_18576,Medium,In Progress,115,155,2025-03-19,2025-06-11,2025-06-11,0,No,N/A,Medium,High,110,170,140.0
18577,520,1015,Task_18577,Medium,Delayed,83,119,2024-10-03,2024-11-27,2024-11-27,0,No,Vendor Delay,Medium,High,81,135,108.0
18578,502,1143,Task_18578,High,Ready for Review,41,81,2025-04-26,2025-05-15,2025-05-15,0,No,N/A,Easy,Low,38,93,65.5
18579,505,1050,Task_18579,Critical,Pending,37,54,2024-08-02,2024-08-23,2024-08-23,0,No,Waiting for Client Input,Medium,Low,34,69,51.5
18580,516,1069,Task_18580,Low,Review Completed,108,107,2026-02-07,2026-04-30,2026-04-25,-5,No,N/A,Complex,Medium,104,116,110.0
18581,516,1177,Task_18581,High,Completed,23,37,2026-01-16,2026-03-08,2026-03-12,4,No,N/A,Medium,Low,21,55,38.0
18582,543,1132,Task_18582,Critical,Ready for Review,64,84,2024-08-08,2024-08-13,2024-08-13,0,No,N/A,Complex,Low,63,97,80.0
18583,528,0,Task_18583,High,Not Started,10,39,2025-02-01,2025-02-20,2025-02-20,0,No,N/A,Complex,Medium,9,59,34.0
18584,520,1091,Task_18584,Low,In Progress,91,120,2025-08-25,2025-10-20,2025-10-20,0,No,N/A,Complex,Medium,90,135,112.5
18585,506,1029,Task_18585,Low,Ready for Review,16,51,2024-09-12,2024-11-24,2024-11-24,0,No,N/A,Medium,High,15,62,38.5
18586,523,0,Task_18586,Critical,Not Started,47,72,2025-10-27,2025-11-12,2025-11-12,0,No,N/A,Complex,Medium,46,87,66.5
18587,516,0,Task_18587,Low,Not Started,90,114,2026-02-10,2026-02-28,2026-02-28,0,No,N/A,Complex,Medium,88,122,105.0
18588,545,1035,Task_18588,Critical,Pending,68,67,2025-07-07,2025-07-17,2025-07-17,0,No,Waiting for Client Input,Medium,Low,66,85,75.5
